FHRSID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,AddressLine2,AddressLine3,PostCode,RatingValue,RatingKey,RatingDate,LocalAuthorityCode,LocalAuthorityName,LocalAuthorityWebSite,LocalAuthorityEmailAddress,Scores,SchemeType,NewRatingPending,Longitude,Latitude,AddressLine1
60795,13290/0023/0/000,Sandymount Service Station (BP),Retailers - other,4613,23 Baillieston Road,Glasgow,G32 0QJ,Pass,fhis_pass_en-GB,2011-04-15,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.146564,55.849807,
126270,55170/0052/0/000,Sanisbury's Local,Retailers - supermarkets/hypermarkets,7840,52 Queen Street,Glasgow,,Pass,fhis_pass_en-GB,2003-12-04,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.25156369,55.86090523,
91619,25410/0252/0/000,Sanjay's Newsagents,Retailers - other,4613,252 Crow Road,Glasgow,G11 7LA,Pass,fhis_pass_en-GB,2010-07-30,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.31977,55.876249,
571745,13/00631/COM,Santander,Restaurant/Cafe/Canteen,1,301 St Vincent Street,Glasgow,G2 5HN,Pass,fhis_pass_en-GB,2014-06-03,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.267497,55.86234,
984737,17/00484/COM,Sapori D Italia,Restaurant/Cafe/Canteen,1,1019 Cathcart Road,Glasgow,G42 9XJ,Pass,fhis_pass_en-GB,2018-10-22,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.259091,55.827659,
31220,09/00654/COM,Sapporo Teppanyaki,Restaurant/Cafe/Canteen,1,6 Ingram Street,Glasgow,G1 1EZ,Pass,fhis_pass_en-GB,2019-01-23,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.242543,55.859445,
128314,58240/0248/0/000,Saracen Bar,Pub/bar/nightclub,7843,248 Saracen Street,Glasgow,G22 5ER,Pass,fhis_pass_en-GB,2012-02-21,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.253993,55.883304,
128307,58240/0198/0/000,Saracen Grocers,Retailers - other,4613,198 Saracen Street,Glasgow,G22 5EP,Pass,fhis_pass_en-GB,2019-02-01,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.253988,55.882666,
36294,10/00819/COM,Saracens Head,Pub/bar/nightclub,7843,209 Gallowgate,Glasgow,G1 5DX,Pass,fhis_pass_en-GB,2010-09-02,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.237693,55.855705,
892031,11/00829/COM,Sarah Inglis (Street Trader),Mobile caterer,7846,19 Pendeen Crescent,Glasgow,,Awaiting Inspection,fhis_awaiting_inspection_en-GB,2017-10-24,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.13876,55.8543162,
954783,17/00222/COM,Sarah MacIntyre,Mobile caterer,7846,35 Rigby Street,Glasgow,G32 6DS,Awaiting Inspection,fhis_awaiting_inspection_en-GB,2017-03-21,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.190459,55.854533,
1047431,18/00225/COM,Sarry Hot Bites,Restaurant/Cafe/Canteen,1,259 Saracen Street,Glasgow,G22 5JX,Pass,fhis_pass_en-GB,2018-10-08,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.25458097457886,55.8843612670898,
1054129,18/00240/COM,Sarry Suppers,Takeaway/sandwich shop,7844,237 Saracen Street,Glasgow,G22 5JW,Pass,fhis_pass_en-GB,2018-09-27,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.254653,55.883382,
31084,09/00443/COM,Sarti,Restaurant/Cafe/Canteen,1,133 Wellington Street,Glasgow,G2 2XD,Pass,fhis_pass_en-GB,2018-06-27,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.259517,55.863907,
18767,06/00228/COM,Sarti,Restaurant/Cafe/Canteen,1,121 Bath Street,Glasgow,,Pass,fhis_pass_en-GB,2018-05-01,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,,,
899582,16/00499/COM,Sarwar Halal Butchers( Mizan),Retailers - other,4613,165 Albert Drive,Glasgow,G41 2ND,Pass,fhis_pass_en-GB,2016-09-29,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.272325,55.841858,
696546,14/00604/COM,SAS Nutrition,Retailers - other,4613,349 Cumbernauld Road,Glasgow,G31 3LP,Awaiting Inspection,fhis_awaiting_inspection_en-GB,2014-08-20,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.206015,55.862874,
594138,13/00833/COM,SAS Store Ltd,Retailers - other,4613,754 Pollokshaws Road,Glasgow,G41 2AE,Awaiting Inspection,fhis_awaiting_inspection_en-GB,2013-10-09,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.270558,55.836472,
931283,16/00833/COM,Satu Satu,Restaurant/Cafe/Canteen,1,97 St Georges Road,Glasgow,G3 6JA,Pass,fhis_pass_en-GB,2018-09-13,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.271141,55.868097,
26478,08/00314/COM,Sauchiehall St News,Retailers - other,4613,191 Sauchiehall Street,Glasgow,G2 3ER,Pass,fhis_pass_en-GB,2010-05-13,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.259774,55.864756,
26853,08/00575/COM,Save In,Retailers - other,4613,207 Maryhill Road,Glasgow,G20 7XJ,Improvement Required,fhis_improvement_required_en-GB,2009-08-26,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.270713,55.87418,
48900,11/00505/COM,Saverite Stores,Retailers - other,4613,767 Shettleston Road,Glasgow,G32 7NN,Improvement Required,fhis_improvement_required_en-GB,2018-11-12,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.176627,55.852325,
1070933,13/00996/COM,Savers Health And Beauty,Retailers - other,4613,108 Sauchiehall Street,Glasgow,G2 3DE,Awaiting Inspection,fhis_awaiting_inspection_en-GB,2018-08-09,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.256918,55.8648495,
772038,15/00404/COM,Savers Health And Beauty,Retailers - other,4613,118 Union Street,Glasgow,G1 3QQ,Awaiting Inspection,fhis_awaiting_inspection_en-GB,2015-06-25,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.256542,55.860025,
931297,16/00854/COM,Savers Health And Beauty,Retailers - other,4613,795 Govan Road,Glasgow,G51 3JW,Awaiting Inspection,fhis_awaiting_inspection_en-GB,2016-12-01,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.312769,55.862558,Unit 9
22669,07/00266/COM,Scaraway Nursery School,Hospitals/Childcare/Caring Premises,5,41 Shapinsay Street,Glasgow,G22 7JW,Pass,fhis_pass_en-GB,2019-03-26,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.246611,55.90056,
63610,14040/0047/0/000,Scherezade,Retailers - other,4613,47 Bank Street,Glasgow,G12 8NE,Pass,fhis_pass_en-GB,2016-05-17,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.283024,55.874213,
642482,14/00098/COM,School's Out,Other catering premises,7841,2495 London Road,Glasgow,G32 8XU,Awaiting Inspection,fhis_awaiting_inspection_en-GB,2014-02-17,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.144613,55.839047,
125791,54350/0008/0/000,Scoffers,Takeaway/sandwich shop,7844,8 Polmadie Street,Glasgow,G42 0PQ,Pass,fhis_pass_en-GB,2019-04-18,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.248307,55.834741,
1047423,18/00137/COM,Scoopz 'n' Treats,Restaurant/Cafe/Canteen,1,562 Alexandra Parade,Glasgow,G31 3BP,Pass,fhis_pass_en-GB,2019-08-28,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.214822,55.863174,
22295,07/00166/COM,Scotbeef Limited,Restaurant/Cafe/Canteen,1,46 Penston Road,Glasgow,G33 4AG,Pass,fhis_pass_en-GB,2015-01-26,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.143689,55.866654,
931257,16/00800/COM,Scotfresh,Retailers - other,4613,1598 Dumbarton Road,Glasgow,G14 9DB,Improvement Required,fhis_improvement_required_en-GB,2019-09-03,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.352911,55.880194,
951347,17/00181/COM,Scotfresh,Retailers - other,4613,52 Allanton Drive,Glasgow,G52 2EU,Awaiting Inspection,fhis_awaiting_inspection_en-GB,2017-03-08,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.348533,55.851122,
951348,17/00182/COM,Scotfresh,Retailers - other,4613,1 Kirklee Road,Glasgow,G12 0RL,Awaiting Inspection,fhis_awaiting_inspection_en-GB,2017-03-08,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.297219,55.881246,
940120,14/00072/COM,Scotfresh Premier Store,Retailers - other,4613,743 Cumbernauld Road,Glasgow,G33 2EP,Improvement Required,fhis_improvement_required_en-GB,2019-04-05,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.196497,55.864976,
200632,61420/0114/0/000,Scotia Bar,Pub/bar/nightclub,7843,114 Stockwell Street,Glasgow,G1 4LW,Pass,fhis_pass_en-GB,2017-10-18,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.250571,55.855128,
34736,10/00149/COM,Scotmid,Retailers - other,4613,323 Hallhill Road,Glasgow,G33 4RJ,Pass,fhis_pass_en-GB,2010-03-17,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.135416,55.858026,
30681,09/00246/COM,Scotmid,Retailers - other,4613,1125 Aikenhead Road,Glasgow,,Pass,fhis_pass_en-GB,2011-04-08,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.24924284,55.81759108000001,
49168,11/01067/COM,Scotmid,Retailers - supermarkets/hypermarkets,7840,1 Budhill Avenue,Glasgow,G32 0PW,Pass,fhis_pass_en-GB,2015-09-11,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.158789,55.854482,
556093,13/00448/COM,Scotmid,Retailers - other,4613,247 Clarkston Road,Glasgow,G44 3DT,Awaiting Inspection,fhis_awaiting_inspection_en-GB,2013-06-04,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.267799,55.812948,
35845,10/00376/COM,Scotmid Co-op,Retailers - supermarkets/hypermarkets,7840,9 Crookston Road,Glasgow,G52 3QE,Pass,fhis_pass_en-GB,2015-08-19,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.364066,55.845135,
663873,26520/0072/0/000,Scotstoun Leisure Centre,Restaurant/Cafe/Canteen,1,112 Danes Drive,Glasgow,G14 9HD,Pass,fhis_pass_en-GB,2018-07-26,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.339116,55.881311,
701381,28830/0021/0/000,Scotstoun Primary School,School/college/university,7845,21 Duncan Avenue,Glasgow,G14 9HN,Pass,fhis_pass_en-GB,2019-04-24,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.344599,55.878915,
50802,11330/0633/0/000,Scotstounhill Bowling Club-Deb's Delights,Restaurant/Cafe/Canteen,1,633 Anniesland Road,Glasgow,G14 0XY,Pass,fhis_pass_en-GB,2017-05-21,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.358825,55.885177,
1159055,19/00569/COM,Scotstounhill Post Office and  Store,Retailers - other,4613,6 Ristol Road,Glasgow,G13 1UY,Improvement Required,fhis_improvement_required_en-GB,2019-06-26,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.352911,55.885218,
912811,14/00966/COM,Scott and Donna Turner,Mobile caterer,7846,2 Shore Street,Glasgow,G40 4ES,Awaiting Inspection,fhis_awaiting_inspection_en-GB,2017-12-14,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.22141599655151,55.8370170593262,
128310,58240/0227/0/000,Scott News,Retailers - other,4613,227 Saracen Street,Glasgow,G22 5JW,Pass,fhis_pass_en-GB,2019-01-10,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.254653,55.883382,
124674,53150/1515/0/000,Scottish Co-op,Retailers - supermarkets/hypermarkets,7840,1515 Paisley Road West,Glasgow,G52 1SH,Pass,fhis_pass_en-GB,2019-04-12,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.332153,55.846275,
221697,65110/0219/0/000,Scottish Co-op,Retailers - other,4613,219 Wallacewell Road,Glasgow,G21 3PR,Pass,fhis_pass_en-GB,2014-08-25,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.204401,55.891078,
26472,08/00311/COM,Scottish Government,Restaurant/Cafe/Canteen,1,150 Broomielaw,Glasgow,G2 8LU,Pass,fhis_pass_en-GB,2015-01-29,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.264877,55.857418,
61154,13400/0010/0/000,Scottish Mask And Puppet Centre,Restaurant/Cafe/Canteen,1,8 Balcarres Avenue,Glasgow,G12 0QF,Pass,fhis_pass_en-GB,2012-05-04,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.297316,55.885855,
124876,53340/0008/0/000,Scottish Youth Hostels,Restaurant/Cafe/Canteen,1,8 Park Terrace,Glasgow,G3 6BY,Pass,fhis_pass_en-GB,2019-05-15,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.280599,55.869656,
1079084,18/00605/COM,SCRAN,Restaurant/Cafe/Canteen,1,594 Alexandra Parade,Glasgow,G31 3BS,Improvement Required,fhis_improvement_required_en-GB,2019-09-11,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.213537,55.863062,
1180739,19/00745/COM,Sea Salt,Takeaway/sandwich shop,7844,1100 Tollcross Road,Glasgow,G32 8UN,Pass,fhis_pass_en-GB,2019-09-24,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.172486,55.843393,
1088757,18/00823/COM,Sean Taylor,Mobile caterer,7846,20 Harland Street,Glasgow,G14 0AT,Awaiting Inspection,fhis_awaiting_inspection_en-GB,2018-11-13,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.349091,55.87651,
1082295,18/00703/COM,Seb And Mili,Restaurant/Cafe/Canteen,1,1122 Argyle Street,Glasgow,G3 8TD,Awaiting Inspection,fhis_awaiting_inspection_en-GB,2018-10-08,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.2848699,55.8651063,
1082296,18/00704/COM,Seb And Mili,Restaurant/Cafe/Canteen,1,192 St Vincent Street,Glasgow,G2 5SG,Awaiting Inspection,fhis_awaiting_inspection_en-GB,2018-10-08,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.260636,55.86226,
18217,06/00089/COM,Seewoo Cash And Carry,Distributors/Transporters,7,29 Saracen Street,Glasgow,,Pass,fhis_pass_en-GB,2019-03-05,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,,,
1170575,19/00629/COM,Seitan's Lot,Mobile caterer,7846,Ashley Street,Glasgow,,Pass,fhis_pass_en-GB,2019-08-26,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,,,
26656,08/00393/COM,Semi Chem,Retailers - other,4613,48 Kilmarnock Road,Glasgow,G41 3NH,Pass,fhis_pass_en-GB,2010-06-17,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.282227,55.829838,
942813,21080/0031/0/000,Semi-chem,Retailers - other,4613,31 Castlemilk Arcade,Glasgow,G45 9AA,Awaiting Inspection,fhis_awaiting_inspection_en-GB,2017-01-23,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.235118,55.806689,
129545,60390/0230/3/009,Semi-chem,Retailers - other,4613,230 Springburn Way,Glasgow,G21 1TS,Pass,fhis_pass_en-GB,2010-05-10,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.228061,55.883381,Unit 8
122992,51440/0015/0/000,Sense (Scotland) Family Resource Centre,Hospitals/Childcare/Caring Premises,5,15 Newark Drive,Glasgow,G41 4QB,Pass,fhis_pass_en-GB,2010-09-02,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.27922,55.839304,
129692,60600/0063/0/000,Sense Scotland,Hospitals/Childcare/Caring Premises,5,63 St Andrews Drive,Glasgow,G41 5EY,Pass,fhis_pass_en-GB,2010-05-18,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.288423,55.84289,
758658,15/00211/COM,Serco Caledonian Sleepers Limited,Other catering premises,7841,79 Gordon Street,Glasgow,G1 3SQ,Awaiting Inspection,fhis_awaiting_inspection_en-GB,2015-04-21,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.258211,55.859302,
1197061,19/00819/COM,Serene Coffee House,Restaurant/Cafe/Canteen,1,381 Paisley Road West,Glasgow,G51 1LX,Awaiting Inspection,fhis_awaiting_inspection_en-GB,2019-10-03,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.293037,55.851809,
1051656,17/00658/COM,Serenity Now,Restaurant/Cafe/Canteen,1,380 Great Western Road,Glasgow,G4 9HT,Pass,fhis_pass_en-GB,2019-05-02,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.276351,55.873833,
680337,14/00444/COM,Servest Catering (within Soapworks),Restaurant/Cafe/Canteen,1,53 Coltness Street,Glasgow,G33 4JD,Pass,fhis_pass_en-GB,2016-01-15,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.152553,55.863938,
49064,11/00907/COM,Sesame,Restaurant/Cafe/Canteen,1,1030 Dumbarton Road,Glasgow,G14 9UL,Improvement Required,fhis_improvement_required_en-GB,2019-08-28,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.331572,55.873105,
128658,58800/0006/0/000,Seton Guest House,Hotel/bed & breakfast/guest house,7842,6 Seton Terrace,Glasgow,G31 2HU,Improvement Required,fhis_improvement_required_en-GB,2014-05-22,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.222789,55.859121,
128657,58800/0003/0/000,Seton House Nursery,Hospitals/Childcare/Caring Premises,5,3 Seton Terrace,Glasgow,G31 2HU,Pass,fhis_pass_en-GB,2019-05-20,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.222789,55.859121,
101878,33520/0023/0/000,Seudan Beaga,Hospitals/Childcare/Caring Premises,5,23 Garry Street,Glasgow,G44 4AZ,Pass,fhis_pass_en-GB,2019-03-08,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.262999,55.821817,
83803,20630/0975/0/000,Seven Spices,Takeaway/sandwich shop,7844,975 Carntyne Road,Glasgow,G32 6LY,Pass,fhis_pass_en-GB,2019-04-02,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.167595,55.861984,
125747,54310/0712/0/000,Shaheeds Tandoori Take Away,Takeaway/sandwich shop,7844,712 Pollokshaws Road,Glasgow,G41 2AD,Pass,fhis_pass_en-GB,2019-03-19,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.26991,55.83687,
31140,09/00513/COM,Shahs Kitchen,Takeaway/sandwich shop,7844,59 Old Dumbarton Road,Glasgow,G3 8RF,Improvement Required,fhis_improvement_required_en-GB,2016-11-21,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.292849,55.867056,
1063826,18/00391/COM,Shah's Spice,Takeaway/sandwich shop,7844,31 Glenmore Avenue,Glasgow,G42 0EH,Pass,fhis_pass_en-GB,2019-04-25,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.234217,55.828267,
1152795,19/00445/COM,Shake Waffle N Roll,Retailers - other,4613,110 Langlands Road,Glasgow,G51 3BU,Improvement Required,fhis_improvement_required_en-GB,2019-06-20,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.316405,55.862435,
962156,17/00248/COM,Shakespeare Street Youth Club,Other catering premises,7841,95 Shakespeare Street,Glasgow,G20 8LE,Pass,fhis_pass_en-GB,2019-08-07,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.286658,55.884903,
1060542,18/00386/COM,Shamela,Takeaway/sandwich shop,7844,2 Murano Street,Glasgow,G20 7RS,Pass,fhis_pass_en-GB,2018-09-18,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.272452,55.882884,
23275,07/00685/COM,Shandar,Takeaway/sandwich shop,7844,171 Albert Drive,Glasgow,G41 2ND,Pass,fhis_pass_en-GB,2019-04-02,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.272325,55.841858,
511172,14830/0256/0/000,Shanghai Shuffle,Restaurant/Cafe/Canteen,1,256 Bath Street,Glasgow,G2 4JW,Pass,fhis_pass_en-GB,2013-01-23,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.265885,55.86512,
934079,16/00869/COM,Shangri La,Takeaway/sandwich shop,7844,1 Apsley Street,Glasgow,G11 7SZ,Pass,fhis_pass_en-GB,2019-09-11,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.315211,55.871113,
979070,17/00449/COM,Shapertea Ltd.,Retailers - other,4613,17 Silverburn Street,Glasgow,G33 2LN,Awaiting Inspection,fhis_awaiting_inspection_en-GB,2017-06-15,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.18649816513062,55.8633766174316,
427414,8752,Share Scotland,Hospitals/Childcare/Caring Premises,5,9 Midlock Street,Glasgow,G51 1SL,Pass,fhis_pass_en-GB,2015-09-09,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.29936,55.852006,
124150,52640/0051/0/000,Sharkeys Bar,Pub/bar/nightclub,7843,51 Old Rutherglen Road,Glasgow,G5 9DT,Pass,fhis_pass_en-GB,2019-10-11,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.25157,55.851138,
1057119,18/00325/COM,Sharon Paterson,Mobile caterer,7846,419 Balmore Road,Glasgow,G22 6NU,Awaiting Inspection,fhis_awaiting_inspection_en-GB,2018-06-12,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.260865,55.890943,
799163,15/00568/COM,Shaw The Butcher,Manufacturers/packers,7839,229 Wallacewell Road,Glasgow,G21 3PR,Pass,fhis_pass_en-GB,2019-05-28,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.204401,55.891078,
696559,14/00643/COM,Shawarma  King,Takeaway/sandwich shop,7844,113 King Street,Glasgow,G1 5RB,Pass,fhis_pass_en-GB,2019-03-19,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.246935,55.855249,
1066019,18/00484/COM,Shawarma Grill,Restaurant/Cafe/Canteen,1,345 Paisley Road West,Glasgow,G51 1LU,Improvement Required,fhis_improvement_required_en-GB,2019-07-24,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.29205,55.851855,
