FeatureCode,DateCode,Measurement,Units,Value,Sex,Age,SIMD quintiles,Urban Rural Classification,place_name
S12000011,2015-2017,Count,Years,3.61,Female,80-84,All,All,East Renfrewshire
S12000038,2015-2017,95% Lower Confidence Limit,Years,31.63,Male,30-34,All,All,Renfrewshire
S12000038,2015-2017,95% Lower Confidence Limit,Years,35.7,Male,25-29,All,All,Renfrewshire
S12000038,2015-2017,95% Lower Confidence Limit,Years,54.26,Male,5-9,All,All,Renfrewshire
S12000038,2015-2017,95% Lower Confidence Limit,Years,58.2,Male,1-4,All,All,Renfrewshire
S12000038,2015-2017,95% Lower Confidence Limit,Years,44.69,Male,15-19,All,All,Renfrewshire
S12000038,2015-2017,95% Lower Confidence Limit,Years,59.11,Male,0,All,All,Renfrewshire
S12000038,2015-2017,95% Lower Confidence Limit,Years,23.77,Male,40-44,All,All,Renfrewshire
S12000038,2015-2017,95% Lower Confidence Limit,Years,40.12,Male,20-24,All,All,Renfrewshire
S12000038,2015-2017,95% Lower Confidence Limit,Years,27.61,Male,35-39,All,All,Renfrewshire
S12000038,2015-2017,95% Lower Confidence Limit,Years,1.33,Male,85-89,All,All,Renfrewshire
S12000038,2015-2017,95% Lower Confidence Limit,Years,8.04,Male,65-69,All,All,Renfrewshire
S12000038,2015-2017,95% Lower Confidence Limit,Years,16.77,Male,50-54,All,All,Renfrewshire
S12000038,2015-2017,95% Lower Confidence Limit,Years,2.29,Male,80-84,All,All,Renfrewshire
S12000038,2015-2017,95% Lower Confidence Limit,Years,5.7,Male,70-74,All,All,Renfrewshire
S12000038,2015-2017,95% Lower Confidence Limit,Years,49.43,Male,10-14,All,All,Renfrewshire
S12000038,2015-2017,95% Lower Confidence Limit,Years,3.73,Male,75-79,All,All,Renfrewshire
S12000038,2015-2017,95% Lower Confidence Limit,Years,10.62,Male,60-64,All,All,Renfrewshire
S12000038,2015-2017,95% Lower Confidence Limit,Years,20.22,Male,45-49,All,All,Renfrewshire
S12000038,2015-2017,95% Lower Confidence Limit,Years,13.57,Male,55-59,All,All,Renfrewshire
S12000038,2015-2017,95% Lower Confidence Limit,Years,37.54,Female,25-29,All,All,Renfrewshire
S12000038,2015-2017,95% Lower Confidence Limit,Years,33.51,Female,30-34,All,All,Renfrewshire
S12000038,2015-2017,95% Lower Confidence Limit,Years,58.73,Female,0,All,All,Renfrewshire
S12000038,2015-2017,95% Lower Confidence Limit,Years,41.71,Female,20-24,All,All,Renfrewshire
S12000038,2015-2017,95% Lower Confidence Limit,Years,45.94,Female,15-19,All,All,Renfrewshire
S12000038,2015-2017,95% Lower Confidence Limit,Years,50.22,Female,10-14,All,All,Renfrewshire
S12000038,2015-2017,95% Lower Confidence Limit,Years,0.72,Female,90+,All,All,Renfrewshire
S12000038,2015-2017,95% Lower Confidence Limit,Years,2.94,Female,80-84,All,All,Renfrewshire
S12000038,2015-2017,95% Lower Confidence Limit,Years,1.68,Female,85-89,All,All,Renfrewshire
S12000038,2015-2017,95% Lower Confidence Limit,Years,9.38,Female,65-69,All,All,Renfrewshire
S12000038,2015-2017,95% Lower Confidence Limit,Years,12.2,Female,60-64,All,All,Renfrewshire
S12000038,2015-2017,95% Lower Confidence Limit,Years,4.7,Female,75-79,All,All,Renfrewshire
S12000038,2015-2017,95% Lower Confidence Limit,Years,15.3,Female,55-59,All,All,Renfrewshire
S12000038,2015-2017,95% Lower Confidence Limit,Years,54.53,Female,5-9,All,All,Renfrewshire
S12000038,2015-2017,95% Lower Confidence Limit,Years,0.67,Male,90+,All,All,Renfrewshire
S12000038,2015-2017,95% Lower Confidence Limit,Years,57.96,Female,1-4,All,All,Renfrewshire
S12000038,2015-2017,95% Lower Confidence Limit,Years,22.14,Female,45-49,All,All,Renfrewshire
S12000038,2015-2017,95% Lower Confidence Limit,Years,18.64,Female,50-54,All,All,Renfrewshire
S12000038,2015-2017,95% Lower Confidence Limit,Years,25.75,Female,40-44,All,All,Renfrewshire
S12000038,2015-2017,95% Lower Confidence Limit,Years,6.83,Female,70-74,All,All,Renfrewshire
S12000038,2015-2017,95% Lower Confidence Limit,Years,29.56,Female,35-39,All,All,Renfrewshire
S12000038,2015-2017,95% Upper Confidence Limit,Years,16.16,Male,55-59,All,All,Renfrewshire
S12000038,2015-2017,95% Upper Confidence Limit,Years,22.96,Male,45-49,All,All,Renfrewshire
S12000038,2015-2017,95% Upper Confidence Limit,Years,19.45,Male,50-54,All,All,Renfrewshire
S12000038,2015-2017,95% Upper Confidence Limit,Years,13.1,Male,60-64,All,All,Renfrewshire
S12000038,2015-2017,95% Upper Confidence Limit,Years,57.94,Male,5-9,All,All,Renfrewshire
S12000038,2015-2017,95% Upper Confidence Limit,Years,61.88,Male,1-4,All,All,Renfrewshire
S12000038,2015-2017,95% Upper Confidence Limit,Years,48.27,Male,15-19,All,All,Renfrewshire
S12000038,2015-2017,95% Upper Confidence Limit,Years,62.79,Male,0,All,All,Renfrewshire
S12000038,2015-2017,95% Upper Confidence Limit,Years,26.67,Male,40-44,All,All,Renfrewshire
S12000038,2015-2017,95% Upper Confidence Limit,Years,43.61,Male,20-24,All,All,Renfrewshire
S12000038,2015-2017,95% Upper Confidence Limit,Years,30.61,Male,35-39,All,All,Renfrewshire
S12000038,2015-2017,95% Upper Confidence Limit,Years,3.2,Male,85-89,All,All,Renfrewshire
S12000038,2015-2017,95% Upper Confidence Limit,Years,10.4,Male,65-69,All,All,Renfrewshire
S12000038,2015-2017,95% Upper Confidence Limit,Years,4.58,Male,80-84,All,All,Renfrewshire
S12000038,2015-2017,95% Upper Confidence Limit,Years,8.08,Male,70-74,All,All,Renfrewshire
S12000038,2015-2017,95% Upper Confidence Limit,Years,53.08,Male,10-14,All,All,Renfrewshire
S12000038,2015-2017,95% Upper Confidence Limit,Years,6.21,Male,75-79,All,All,Renfrewshire
S12000038,2015-2017,95% Upper Confidence Limit,Years,2.72,Female,90+,All,All,Renfrewshire
S12000038,2015-2017,95% Upper Confidence Limit,Years,5.47,Female,80-84,All,All,Renfrewshire
S12000038,2015-2017,95% Upper Confidence Limit,Years,3.79,Female,85-89,All,All,Renfrewshire
S12000038,2015-2017,95% Upper Confidence Limit,Years,39.12,Male,25-29,All,All,Renfrewshire
S12000038,2015-2017,95% Upper Confidence Limit,Years,34.74,Male,30-34,All,All,Renfrewshire
S12000038,2015-2017,95% Upper Confidence Limit,Years,25.09,Female,45-49,All,All,Renfrewshire
S12000038,2015-2017,95% Upper Confidence Limit,Years,21.52,Female,50-54,All,All,Renfrewshire
S12000038,2015-2017,95% Upper Confidence Limit,Years,28.94,Female,40-44,All,All,Renfrewshire
S12000038,2015-2017,95% Upper Confidence Limit,Years,9.38,Female,70-74,All,All,Renfrewshire
S12000038,2015-2017,95% Upper Confidence Limit,Years,32.85,Female,35-39,All,All,Renfrewshire
S12000038,2015-2017,95% Upper Confidence Limit,Years,41.05,Female,25-29,All,All,Renfrewshire
S12000038,2015-2017,95% Upper Confidence Limit,Years,36.9,Female,30-34,All,All,Renfrewshire
S12000038,2015-2017,95% Upper Confidence Limit,Years,2.49,Male,90+,All,All,Renfrewshire
S12000038,2015-2017,95% Upper Confidence Limit,Years,62.85,Female,0,All,All,Renfrewshire
S12000038,2015-2017,95% Upper Confidence Limit,Years,45.33,Female,20-24,All,All,Renfrewshire
S12000038,2015-2017,95% Upper Confidence Limit,Years,49.71,Female,15-19,All,All,Renfrewshire
S12000038,2015-2017,95% Upper Confidence Limit,Years,54.13,Female,10-14,All,All,Renfrewshire
S12000038,2015-2017,95% Upper Confidence Limit,Years,18.1,Female,55-59,All,All,Renfrewshire
S12000038,2015-2017,95% Upper Confidence Limit,Years,11.96,Female,65-69,All,All,Renfrewshire
S12000038,2015-2017,95% Upper Confidence Limit,Years,7.26,Female,75-79,All,All,Renfrewshire
S12000038,2015-2017,95% Upper Confidence Limit,Years,62.09,Female,1-4,All,All,Renfrewshire
S12000038,2015-2017,95% Upper Confidence Limit,Years,58.58,Female,5-9,All,All,Renfrewshire
S12000038,2015-2017,95% Upper Confidence Limit,Years,14.87,Female,60-64,All,All,Renfrewshire
S12000038,2015-2017,Count,Years,18.11,Male,50-54,All,All,Renfrewshire
S12000038,2015-2017,Count,Years,3.44,Male,80-84,All,All,Renfrewshire
S12000038,2015-2017,Count,Years,21.59,Male,45-49,All,All,Renfrewshire
S12000038,2015-2017,Count,Years,9.22,Male,65-69,All,All,Renfrewshire
S12000038,2015-2017,Count,Years,4.97,Male,75-79,All,All,Renfrewshire
S12000038,2015-2017,Count,Years,2.26,Male,85-89,All,All,Renfrewshire
S12000038,2015-2017,Count,Years,14.86,Male,55-59,All,All,Renfrewshire
S12000038,2015-2017,Count,Years,11.86,Male,60-64,All,All,Renfrewshire
S12000038,2015-2017,Count,Years,35.21,Female,30-34,All,All,Renfrewshire
S12000038,2015-2017,Count,Years,52.17,Female,10-14,All,All,Renfrewshire
S12000038,2015-2017,Count,Years,39.29,Female,25-29,All,All,Renfrewshire
S12000038,2015-2017,Count,Years,47.82,Female,15-19,All,All,Renfrewshire
S12000038,2015-2017,Count,Years,43.52,Female,20-24,All,All,Renfrewshire
S12000038,2015-2017,Count,Years,1.72,Female,90+,All,All,Renfrewshire
S12000038,2015-2017,Count,Years,4.2,Female,80-84,All,All,Renfrewshire
S12000038,2015-2017,Count,Years,2.74,Female,85-89,All,All,Renfrewshire
S12000038,2015-2017,Count,Years,25.22,Male,40-44,All,All,Renfrewshire
S12000038,2015-2017,Count,Years,41.86,Male,20-24,All,All,Renfrewshire
S12000038,2015-2017,Count,Years,29.11,Male,35-39,All,All,Renfrewshire
S12000038,2015-2017,Count,Years,37.41,Male,25-29,All,All,Renfrewshire
S12000038,2015-2017,Count,Years,33.18,Male,30-34,All,All,Renfrewshire
S12000038,2015-2017,Count,Years,51.26,Male,10-14,All,All,Renfrewshire
S12000038,2015-2017,Count,Years,46.48,Male,15-19,All,All,Renfrewshire
S12000038,2015-2017,Count,Years,6.89,Male,70-74,All,All,Renfrewshire
S12000038,2015-2017,Count,Years,56.1,Male,5-9,All,All,Renfrewshire
S12000038,2015-2017,Count,Years,60.04,Male,1-4,All,All,Renfrewshire
S12000038,2015-2017,Count,Years,60.95,Male,0,All,All,Renfrewshire
S12000038,2015-2017,Count,Years,31.2,Female,35-39,All,All,Renfrewshire
S12000038,2015-2017,Count,Years,20.08,Female,50-54,All,All,Renfrewshire
S12000038,2015-2017,Count,Years,27.34,Female,40-44,All,All,Renfrewshire
S12000038,2015-2017,Count,Years,23.61,Female,45-49,All,All,Renfrewshire
S12000038,2015-2017,Count,Years,10.67,Female,65-69,All,All,Renfrewshire
S12000038,2015-2017,Count,Years,16.7,Female,55-59,All,All,Renfrewshire
S12000038,2015-2017,Count,Years,13.54,Female,60-64,All,All,Renfrewshire
S12000038,2015-2017,Count,Years,8.11,Female,70-74,All,All,Renfrewshire
S12000038,2015-2017,Count,Years,5.98,Female,75-79,All,All,Renfrewshire
S12000038,2015-2017,Count,Years,60.79,Female,0,All,All,Renfrewshire
S12000038,2015-2017,Count,Years,56.56,Female,5-9,All,All,Renfrewshire
S12000038,2015-2017,Count,Years,60.03,Female,1-4,All,All,Renfrewshire
S12000038,2015-2017,Count,Years,1.58,Male,90+,All,All,Renfrewshire
S12000010,2015-2017,95% Lower Confidence Limit,Years,20.16,Female,50-54,All,All,East Lothian
S12000010,2015-2017,95% Lower Confidence Limit,Years,24.01,Female,45-49,All,All,East Lothian
S12000010,2015-2017,95% Lower Confidence Limit,Years,13.11,Female,60-64,All,All,East Lothian
S12000010,2015-2017,95% Lower Confidence Limit,Years,27.99,Female,40-44,All,All,East Lothian
S12000010,2015-2017,95% Lower Confidence Limit,Years,36.26,Female,30-34,All,All,East Lothian
S12000010,2015-2017,95% Lower Confidence Limit,Years,32.05,Female,35-39,All,All,East Lothian
S12000010,2015-2017,95% Lower Confidence Limit,Years,0.4,Female,90+,All,All,East Lothian
S12000010,2015-2017,95% Lower Confidence Limit,Years,40.35,Female,25-29,All,All,East Lothian
S12000010,2015-2017,95% Lower Confidence Limit,Years,16.52,Female,55-59,All,All,East Lothian
S12000010,2015-2017,95% Lower Confidence Limit,Years,44.46,Female,20-24,All,All,East Lothian
S12000010,2015-2017,95% Lower Confidence Limit,Years,6.95,Female,70-74,All,All,East Lothian
S12000010,2015-2017,95% Lower Confidence Limit,Years,2.34,Female,80-84,All,All,East Lothian
S12000010,2015-2017,95% Lower Confidence Limit,Years,9.91,Female,65-69,All,All,East Lothian
S12000010,2015-2017,95% Lower Confidence Limit,Years,1.15,Female,85-89,All,All,East Lothian
S12000010,2015-2017,95% Lower Confidence Limit,Years,4.33,Female,75-79,All,All,East Lothian
S12000010,2015-2017,95% Lower Confidence Limit,Years,58.83,Male,5-9,All,All,East Lothian
S12000010,2015-2017,95% Lower Confidence Limit,Years,49.02,Male,15-19,All,All,East Lothian
S12000010,2015-2017,95% Lower Confidence Limit,Years,44.35,Male,20-24,All,All,East Lothian
S12000010,2015-2017,95% Lower Confidence Limit,Years,39.82,Male,25-29,All,All,East Lothian
S12000010,2015-2017,95% Lower Confidence Limit,Years,53.89,Male,10-14,All,All,East Lothian
S12000010,2015-2017,95% Lower Confidence Limit,Years,63.45,Male,0,All,All,East Lothian
S12000010,2015-2017,95% Lower Confidence Limit,Years,62.8,Male,1-4,All,All,East Lothian
S12000010,2015-2017,95% Lower Confidence Limit,Years,0.87,Male,90+,All,All,East Lothian
S12000010,2015-2017,95% Lower Confidence Limit,Years,4.77,Male,75-79,All,All,East Lothian
S12000010,2015-2017,95% Lower Confidence Limit,Years,1.67,Male,85-89,All,All,East Lothian
S12000010,2015-2017,95% Lower Confidence Limit,Years,53.11,Female,10-14,All,All,East Lothian
S12000010,2015-2017,95% Lower Confidence Limit,Years,48.75,Female,15-19,All,All,East Lothian
S12000010,2015-2017,95% Lower Confidence Limit,Years,2.89,Male,80-84,All,All,East Lothian
S12000010,2015-2017,95% Lower Confidence Limit,Years,7.14,Male,70-74,All,All,East Lothian
S12000010,2015-2017,95% Lower Confidence Limit,Years,19.61,Male,50-54,All,All,East Lothian
S12000010,2015-2017,95% Lower Confidence Limit,Years,31.5,Male,35-39,All,All,East Lothian
S12000010,2015-2017,95% Lower Confidence Limit,Years,9.74,Male,65-69,All,All,East Lothian
S12000010,2015-2017,95% Lower Confidence Limit,Years,16.05,Male,55-59,All,All,East Lothian
S12000010,2015-2017,95% Lower Confidence Limit,Years,12.67,Male,60-64,All,All,East Lothian
S12000010,2015-2017,95% Lower Confidence Limit,Years,57.46,Female,5-9,All,All,East Lothian
S12000010,2015-2017,95% Lower Confidence Limit,Years,60.91,Female,1-4,All,All,East Lothian
S12000010,2015-2017,95% Lower Confidence Limit,Years,61.7,Female,0,All,All,East Lothian
S12000010,2015-2017,95% Lower Confidence Limit,Years,23.52,Male,45-49,All,All,East Lothian
S12000010,2015-2017,95% Lower Confidence Limit,Years,35.57,Male,30-34,All,All,East Lothian
S12000010,2015-2017,95% Lower Confidence Limit,Years,27.46,Male,40-44,All,All,East Lothian
S12000010,2015-2017,95% Upper Confidence Limit,Years,7.2,Female,75-79,All,All,East Lothian
S12000010,2015-2017,95% Upper Confidence Limit,Years,39.88,Female,30-34,All,All,East Lothian
S12000010,2015-2017,95% Upper Confidence Limit,Years,35.55,Female,35-39,All,All,East Lothian
S12000010,2015-2017,95% Upper Confidence Limit,Years,2.21,Female,90+,All,All,East Lothian
S12000010,2015-2017,95% Upper Confidence Limit,Years,44.14,Female,25-29,All,All,East Lothian
S12000010,2015-2017,95% Upper Confidence Limit,Years,19.67,Female,55-59,All,All,East Lothian
S12000010,2015-2017,95% Upper Confidence Limit,Years,48.45,Female,20-24,All,All,East Lothian
S12000010,2015-2017,95% Upper Confidence Limit,Years,12.88,Female,65-69,All,All,East Lothian
S12000010,2015-2017,95% Upper Confidence Limit,Years,9.88,Female,70-74,All,All,East Lothian
S12000010,2015-2017,95% Upper Confidence Limit,Years,4.99,Female,80-84,All,All,East Lothian
S12000010,2015-2017,95% Upper Confidence Limit,Years,3.28,Female,85-89,All,All,East Lothian
S12000010,2015-2017,95% Upper Confidence Limit,Years,61.79,Female,5-9,All,All,East Lothian
S12000010,2015-2017,95% Upper Confidence Limit,Years,65.32,Female,1-4,All,All,East Lothian
S12000010,2015-2017,95% Upper Confidence Limit,Years,52.86,Female,15-19,All,All,East Lothian
S12000010,2015-2017,95% Upper Confidence Limit,Years,66.11,Female,0,All,All,East Lothian
S12000010,2015-2017,95% Upper Confidence Limit,Years,26.64,Male,45-49,All,All,East Lothian
S12000010,2015-2017,95% Upper Confidence Limit,Years,38.99,Male,30-34,All,All,East Lothian
S12000010,2015-2017,95% Upper Confidence Limit,Years,30.66,Male,40-44,All,All,East Lothian
S12000010,2015-2017,95% Upper Confidence Limit,Years,3.92,Male,85-89,All,All,East Lothian
S12000010,2015-2017,95% Upper Confidence Limit,Years,2.93,Male,90+,All,All,East Lothian
S12000010,2015-2017,95% Upper Confidence Limit,Years,5.58,Male,80-84,All,All,East Lothian
S12000010,2015-2017,95% Upper Confidence Limit,Years,57.33,Female,10-14,All,All,East Lothian
S12000010,2015-2017,95% Upper Confidence Limit,Years,7.5,Male,75-79,All,All,East Lothian
S12000010,2015-2017,95% Upper Confidence Limit,Years,12.45,Male,65-69,All,All,East Lothian
S12000010,2015-2017,95% Upper Confidence Limit,Years,9.82,Male,70-74,All,All,East Lothian
S12000010,2015-2017,95% Upper Confidence Limit,Years,34.81,Male,35-39,All,All,East Lothian
S12000010,2015-2017,95% Upper Confidence Limit,Years,15.5,Male,60-64,All,All,East Lothian
S12000010,2015-2017,95% Upper Confidence Limit,Years,18.99,Male,55-59,All,All,East Lothian
S12000010,2015-2017,95% Upper Confidence Limit,Years,22.64,Male,50-54,All,All,East Lothian
S12000010,2015-2017,95% Upper Confidence Limit,Years,67.17,Male,0,All,All,East Lothian
S12000010,2015-2017,95% Upper Confidence Limit,Years,66.54,Male,1-4,All,All,East Lothian
S12000010,2015-2017,95% Upper Confidence Limit,Years,43.38,Male,25-29,All,All,East Lothian
S12000010,2015-2017,95% Upper Confidence Limit,Years,62.58,Male,5-9,All,All,East Lothian
S12000010,2015-2017,95% Upper Confidence Limit,Years,48.0,Male,20-24,All,All,East Lothian
S12000010,2015-2017,95% Upper Confidence Limit,Years,57.62,Male,10-14,All,All,East Lothian
S12000010,2015-2017,95% Upper Confidence Limit,Years,52.72,Male,15-19,All,All,East Lothian
S12000010,2015-2017,95% Upper Confidence Limit,Years,31.39,Female,40-44,All,All,East Lothian
S12000010,2015-2017,95% Upper Confidence Limit,Years,23.38,Female,50-54,All,All,East Lothian
S12000010,2015-2017,95% Upper Confidence Limit,Years,16.17,Female,60-64,All,All,East Lothian
S12000010,2015-2017,95% Upper Confidence Limit,Years,27.32,Female,45-49,All,All,East Lothian
S12000010,2015-2017,Count,Years,1.31,Female,90+,All,All,East Lothian
S12000010,2015-2017,Count,Years,38.07,Female,30-34,All,All,East Lothian
S12000010,2015-2017,Count,Years,46.46,Female,20-24,All,All,East Lothian
S12000010,2015-2017,Count,Years,42.24,Female,25-29,All,All,East Lothian
S12000010,2015-2017,Count,Years,33.8,Female,35-39,All,All,East Lothian
S12000010,2015-2017,Count,Years,11.39,Female,65-69,All,All,East Lothian
S12000010,2015-2017,Count,Years,8.41,Female,70-74,All,All,East Lothian
S12000010,2015-2017,Count,Years,3.66,Female,80-84,All,All,East Lothian
S12000010,2015-2017,Count,Years,2.21,Female,85-89,All,All,East Lothian
S12000010,2015-2017,Count,Years,14.64,Female,60-64,All,All,East Lothian
S12000010,2015-2017,Count,Years,29.69,Female,40-44,All,All,East Lothian
S12000010,2015-2017,Count,Years,18.1,Female,55-59,All,All,East Lothian
S12000010,2015-2017,Count,Years,25.67,Female,45-49,All,All,East Lothian
S12000010,2015-2017,Count,Years,21.77,Female,50-54,All,All,East Lothian
S12000010,2015-2017,Count,Years,5.77,Female,75-79,All,All,East Lothian
S12000010,2015-2017,Count,Years,55.22,Female,10-14,All,All,East Lothian
S12000010,2015-2017,Count,Years,50.8,Female,15-19,All,All,East Lothian
S12000010,2015-2017,Count,Years,4.23,Male,80-84,All,All,East Lothian
S12000010,2015-2017,Count,Years,59.62,Female,5-9,All,All,East Lothian
S12000010,2015-2017,Count,Years,63.12,Female,1-4,All,All,East Lothian
S12000010,2015-2017,Count,Years,63.91,Female,0,All,All,East Lothian
S12000010,2015-2017,Count,Years,1.9,Male,90+,All,All,East Lothian
S12000010,2015-2017,Count,Years,6.13,Male,75-79,All,All,East Lothian
S12000010,2015-2017,Count,Years,2.79,Male,85-89,All,All,East Lothian
S12000010,2015-2017,Count,Years,14.09,Male,60-64,All,All,East Lothian
